codigo_postal,provincia,municipio_nombre,poblacion_actual,poblacion_hace_5a,crecimiento_%,supera_20k,crecimiento_positivo,precio_m2,variacion_anual_%,variacion_maximo_%,en_maximo_historico,precio_anual_positivo,fuente_precio,tiene_supermercado,tiene_colegio,tiene_instituto,tiene_universidad,tiene_centro_salud,tiene_todos_servicios,tiene_mercadona
15660,A Coruña,Cambre,3537.8571428571427,3513.4285714285716,0.7,False,True,1217.032747,,,False,False,notariado,False,True,False,False,True,False,True
46710,Valencia/València,Daimús,3524.0,3196.0,10.26,False,True,1951.682494,,,False,False,notariado,False,True,False,False,True,False,True
46687,Valencia/València,Albalat de la Ribera,3523.0,3326.0,5.92,False,True,586.859341,,,False,False,notariado,False,False,False,False,True,False,True
36309,Pontevedra,"Baiona, Oia",3492.8666666666663,3442.1333333333337,1.47,False,True,1541.336353,,,False,False,notariado,False,False,False,False,False,False,False
43894,Tarragona,Camarles,3465.0,3194.0,8.48,False,True,646.199586,,,False,False,notariado,False,False,False,False,True,False,True
15110,A Coruña,"Cabana de Bergantiños, Ponteceso",3447.4,3591.7,-4.02,False,False,728.04426,,,False,False,notariado,False,True,True,False,True,False,False
43761,Tarragona,"Pobla de Montornès, La",3440.0,2884.0,19.28,False,True,1549.819229,,,False,False,notariado,False,False,False,False,False,False,True
36911,Pontevedra,Marín,3427.285714285714,3463.1428571428573,-1.04,False,False,1414.7,31.14,-7.22,False,True,mivau,False,True,True,False,False,False,False
36912,Pontevedra,Marín,3427.285714285714,3463.1428571428573,-1.04,False,False,2339.160839,31.14,-7.22,False,True,notariado,False,False,False,False,False,False,False
36900,Pontevedra,Marín,3427.285714285714,3463.1428571428573,-1.04,False,False,1031.073693,31.14,-7.22,False,True,notariado,True,True,False,False,True,False,True
36914,Pontevedra,Marín,3427.285714285714,3463.1428571428573,-1.04,False,False,1414.7,31.14,-7.22,False,True,mivau,False,False,False,False,False,False,False
36915,Pontevedra,Marín,3427.285714285714,3463.1428571428573,-1.04,False,False,1414.7,31.14,-7.22,False,True,mivau,False,False,False,False,False,False,True
36920,Pontevedra,Marín,3427.285714285714,3463.1428571428573,-1.04,False,False,1414.7,31.14,-7.22,False,True,mivau,False,False,False,False,False,False,False
36913,Pontevedra,Marín,3427.285714285714,3463.1428571428573,-1.04,False,False,1463.028169,31.14,-7.22,False,True,notariado,False,False,False,False,True,False,False
43711,Tarragona,Banyeres del Penedès,3395.0,3207.0,5.86,False,True,1105.393574,,,False,False,notariado,False,False,False,False,False,False,True
43770,Tarragona,Móra la Nova,3350.0,3108.0,7.79,False,True,538.896324,,,False,False,notariado,False,False,False,False,True,False,True
15686,A Coruña,"Frades, Mesía, Trazo",3340.5,3489.8333333333335,-4.28,False,False,708.518802,,,False,False,notariado,False,True,False,False,True,False,False
43750,Tarragona,Flix,3340.0,3410.0,-2.05,False,False,469.129967,,,False,False,notariado,False,False,False,False,True,False,True
36789,Pontevedra,"Guarda, A",3323.3333333333335,3341.6666666666665,-0.55,False,False,1063.253012,,,False,False,notariado,False,True,False,False,False,False,False
36788,Pontevedra,"Guarda, A",3323.3333333333335,3341.6666666666665,-0.55,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36780,Pontevedra,"Guarda, A",3323.3333333333335,3341.6666666666665,-0.55,False,False,1015.959105,,,False,False,notariado,False,True,True,False,True,False,False
36460,Pontevedra,"Salceda de Caselas, Tui",3314.9666666666667,3261.133333333333,1.65,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
46750,Valencia/València,Simat de la Valldigna,3311.0,3297.0,0.42,False,True,679.928587,,,False,False,notariado,False,False,False,False,True,False,False
36612,Pontevedra,Catoira,3274.0,3331.0,-1.71,False,False,637.662807,,,False,False,notariado,False,False,False,False,True,False,False
12400,Castellón/Castelló,Segorbe,3268.3333333333335,3032.3333333333335,7.78,False,True,657.231228,,,False,False,notariado,True,True,True,False,True,False,True
46612,Valencia/València,Corbera,3266.0,3088.0,5.76,False,True,651.876424,,,False,False,notariado,False,True,False,False,True,False,True
15608,A Coruña,"Miño, Pontedeume",3263.2,3119.85,4.59,False,True,1434.684048,,,False,False,notariado,False,False,False,False,False,False,False
36616,Pontevedra,"Meis, Vilanova de Arousa",3249.166666666667,3291.166666666667,-1.28,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
46164,Valencia/València,Pedralba,3225.0,2814.0,14.61,False,True,632.662018,,,False,False,notariado,False,False,False,False,True,False,False
36959,Pontevedra,Moaña,3220.0,3242.0,-0.68,False,False,1994.37037,,,False,False,notariado,False,False,False,False,False,False,False
36958,Pontevedra,Moaña,3220.0,3242.0,-0.68,False,False,2437.869822,,,False,False,notariado,False,False,False,False,False,False,False
36957,Pontevedra,Moaña,3220.0,3242.0,-0.68,False,False,1229.628164,,,False,False,notariado,False,False,False,False,True,False,False
36955,Pontevedra,Moaña,3220.0,3242.0,-0.68,False,False,1510.374562,,,False,False,notariado,False,False,False,False,True,False,False
36954,Pontevedra,Moaña,3220.0,3242.0,-0.68,False,False,1578.23741,,,False,False,notariado,False,False,False,False,False,False,False
36950,Pontevedra,Moaña,3220.0,3242.0,-0.68,False,False,1620.297399,,,False,False,notariado,True,True,True,False,True,False,False
43730,Tarragona,"Falset, Marçà",3201.5,3035.0,5.49,False,True,832.367438,,,False,False,notariado,False,False,False,False,True,False,True
30320,Murcia,Fuente Álamo de Murcia,3195.1666666666665,2797.8333333333335,14.2,False,True,881.723623,,,False,False,notariado,True,False,False,True,True,False,True
30332,Murcia,Fuente Álamo de Murcia,3195.1666666666665,2797.8333333333335,14.2,False,True,691.381286,,,False,False,notariado,False,False,False,False,True,False,False
30333,Murcia,Fuente Álamo de Murcia,3195.1666666666665,2797.8333333333335,14.2,False,True,1104.273667,,,False,False,notariado,False,False,False,False,True,False,True
30334,Murcia,Fuente Álamo de Murcia,3195.1666666666665,2797.8333333333335,14.2,False,True,560.455824,,,False,False,notariado,False,False,False,False,True,False,True
30338,Murcia,Fuente Álamo de Murcia,3195.1666666666665,2797.8333333333335,14.2,False,True,305.048704,,,False,False,notariado,False,False,False,False,True,False,False
12119,Castellón/Castelló,"Alcora, l', Costur",3177.0,3122.25,1.75,False,True,667.40873,,,False,False,notariado,False,False,False,False,True,False,False
43340,Tarragona,Montbrió del Camp,3157.0,2909.0,8.53,False,True,1344.046587,,,False,False,notariado,False,False,False,False,False,False,True
46171,Valencia/València,Casinos,3153.0,2780.0,13.42,False,True,821.186579,,,False,False,notariado,False,False,False,False,True,False,True
46712,Valencia/València,Piles,3151.0,2740.0,15.0,False,True,1346.741976,,,False,False,notariado,False,False,False,False,True,False,True
43780,Tarragona,Gandesa,3150.0,3096.0,1.74,False,True,355.140048,,,False,False,notariado,False,False,False,False,True,False,False
32637,Ourense,"Verín, Xinzo de Limia",3130.0714285714284,3082.589285714286,1.54,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
32635,Ourense,"Verín, Xinzo de Limia",3130.0714285714284,3082.589285714286,1.54,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
03727,Alicante/Alacant,Xaló,3104.0,2868.0,8.23,False,True,1849.476926,,,False,False,notariado,False,True,True,False,False,False,True
46691,Valencia/València,Vallada,3091.0,3096.0,-0.16,False,False,408.439784,,,False,False,notariado,False,False,False,False,True,False,False
46838,Valencia/València,"Benicolet, Llutxent, Pinet",3080.0,3057.0,0.75,False,True,480.720492,,,False,False,notariado,False,False,False,False,True,False,False
12526,Castellón/Castelló,"Vilavella, la",3054.0,3125.0,-2.27,False,False,618.468613,,,False,False,notariado,False,True,True,False,True,False,True
36311,Pontevedra,Mos,3046.6,3012.6,1.13,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36419,Pontevedra,Mos,3046.6,3012.6,1.13,False,True,856.18729,,,False,False,notariado,False,False,False,False,False,False,True
36416,Pontevedra,Mos,3046.6,3012.6,1.13,False,True,1256.550134,,,False,False,notariado,False,False,False,False,True,False,True
36417,Pontevedra,Mos,3046.6,3012.6,1.13,False,True,1152.532031,,,False,False,notariado,False,False,False,False,False,False,False
36415,Pontevedra,Mos,3046.6,3012.6,1.13,False,True,1158.277818,,,False,False,notariado,False,False,False,False,False,False,False
15940,A Coruña,"Pobra do Caramiñal, A",3042.0,3106.0,-2.06,False,False,910.948253,,,False,False,notariado,False,True,True,False,True,False,False
15948,A Coruña,"Pobra do Caramiñal, A",3042.0,3106.0,-2.06,False,False,899.271844,,,False,False,notariado,False,True,False,False,False,False,False
15949,A Coruña,"Pobra do Caramiñal, A",3042.0,3106.0,-2.06,False,False,2149.162304,,,False,False,notariado,False,False,False,False,False,False,False
15881,A Coruña,"Boqueixón, Vedra",3040.6666666666665,3071.0,-0.99,False,False,907.704552,,,False,False,notariado,False,True,False,False,True,False,False
36638,Pontevedra,"Meaño, Ribadumia",3031.25,3032.166666666667,-0.03,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
46351,Valencia/València,"Chelva, Requena",3029.7,2806.0,7.97,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36379,Pontevedra,Nigrán,3029.0,2957.5,2.42,False,True,1806.471957,,,False,False,notariado,False,False,False,False,False,False,True
36350,Pontevedra,Nigrán,3029.0,2957.5,2.42,False,True,2123.500356,,,False,False,notariado,False,False,False,False,True,False,True
36360,Pontevedra,Nigrán,3029.0,2957.5,2.42,False,True,1340.312004,,,False,False,notariado,False,False,False,False,False,False,True
36370,Pontevedra,Nigrán,3029.0,2957.5,2.42,False,True,1777.954657,,,False,False,notariado,False,False,False,False,False,False,True
36391,Pontevedra,Nigrán,3029.0,2957.5,2.42,False,True,1417.227456,,,False,False,notariado,False,True,False,False,False,False,True
36340,Pontevedra,Nigrán,3029.0,2957.5,2.42,False,True,2071.13543,,,False,False,notariado,False,False,False,False,True,False,True
46823,Valencia/València,Navarrés,3027.0,3004.0,0.77,False,True,348.867817,,,False,False,notariado,False,False,False,False,True,False,False
36389,Pontevedra,Gondomar,3013.2,2940.4,2.48,False,True,1171.957137,,,False,False,notariado,False,False,False,False,False,False,True
36380,Pontevedra,Gondomar,3013.2,2940.4,2.48,False,True,1406.535555,,,False,False,notariado,False,False,False,False,True,False,True
36378,Pontevedra,Gondomar,3013.2,2940.4,2.48,False,True,1844.978165,,,False,False,notariado,False,False,False,False,False,False,True
36316,Pontevedra,Gondomar,3013.2,2940.4,2.48,False,True,1528.395061,,,False,False,notariado,False,True,False,False,False,False,True
36388,Pontevedra,Gondomar,3013.2,2940.4,2.48,False,True,1898.415657,,,False,False,notariado,False,False,False,False,False,False,False
15967,A Coruña,Ribeira,3011.3333333333335,2983.1111111111113,0.95,False,True,1398.2,13.66,-15.59,False,True,mivau,False,False,False,False,False,False,False
15966,A Coruña,Ribeira,3011.3333333333335,2983.1111111111113,0.95,False,True,1470.75748,13.66,-15.59,False,True,notariado,False,False,False,False,False,False,False
15960,A Coruña,Ribeira,3011.3333333333335,2983.1111111111113,0.95,False,True,1146.175382,13.66,-15.59,False,True,notariado,True,True,False,False,True,False,False
15993,A Coruña,Ribeira,3011.3333333333335,2983.1111111111113,0.95,False,True,1398.2,13.66,-15.59,False,True,mivau,False,False,False,False,False,False,False
15959,A Coruña,Ribeira,3011.3333333333335,2983.1111111111113,0.95,False,True,1063.592233,13.66,-15.59,False,True,notariado,False,False,False,False,True,False,False
15968,A Coruña,Ribeira,3011.3333333333335,2983.1111111111113,0.95,False,True,1398.2,13.66,-15.59,False,True,mivau,False,False,False,False,False,False,False
15969,A Coruña,Ribeira,3011.3333333333335,2983.1111111111113,0.95,False,True,1393.504144,13.66,-15.59,False,True,notariado,False,False,False,False,False,False,False
15965,A Coruña,Ribeira,3011.3333333333335,2983.1111111111113,0.95,False,True,1379.600626,13.66,-15.59,False,True,notariado,False,True,False,False,True,False,False
15950,A Coruña,Ribeira,3011.3333333333335,2983.1111111111113,0.95,False,True,1398.2,13.66,-15.59,False,True,mivau,False,False,False,False,False,False,False
46196,Valencia/València,Catadau,3005.0,2804.0,7.17,False,True,610.335704,,,False,False,notariado,False,False,False,False,True,False,True
36990,Pontevedra,Sanxenxo,3002.6666666666665,2902.3333333333335,3.46,False,True,2549.25422,,,False,False,notariado,False,False,False,False,True,False,False
36970,Pontevedra,Sanxenxo,3002.6666666666665,2902.3333333333335,3.46,False,True,1642.567083,,,False,False,notariado,False,False,False,False,True,False,True
36979,Pontevedra,Sanxenxo,3002.6666666666665,2902.3333333333335,3.46,False,True,2074.971384,,,False,False,notariado,False,False,False,False,False,False,False
36960,Pontevedra,Sanxenxo,3002.6666666666665,2902.3333333333335,3.46,False,True,2702.025105,,,False,False,notariado,False,False,False,False,False,False,True
36966,Pontevedra,Sanxenxo,3002.6666666666665,2902.3333333333335,3.46,False,True,1924.865991,,,False,False,notariado,False,False,False,False,False,False,True
43392,Tarragona,Castellvell del Camp,3002.0,2828.0,6.15,False,True,2330.459434,,,False,False,notariado,False,False,False,False,True,False,True
46169,Valencia/València,"Gátova, Olocau",2986.0,2233.0,33.72,False,True,833.145848,,,False,False,notariado,False,True,False,False,True,False,True
03759,Alicante/Alacant,"Alcalalí, Beniarbeig, Benidoleig",2970.5,2591.5,14.62,False,True,1178.80457,,,False,False,notariado,False,True,False,False,False,False,True
36938,Pontevedra,Bueu,2959.0,2987.5,-0.95,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36937,Pontevedra,Bueu,2959.0,2987.5,-0.95,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36930,Pontevedra,Bueu,2959.0,2987.5,-0.95,False,False,1208.564144,,,False,False,notariado,False,False,False,False,True,False,False
36939,Pontevedra,Bueu,2959.0,2987.5,-0.95,False,False,1892.675781,,,False,False,notariado,False,False,False,False,False,False,False
43519,Tarragona,"Perelló, El",2948.0,2826.0,4.32,False,True,1410.164647,,,False,False,notariado,False,False,False,False,True,False,True
46312,Valencia/València,Utiel,2915.75,2864.5,1.79,False,True,1033.505154,,,False,False,notariado,False,False,False,False,False,False,True
46313,Valencia/València,Utiel,2915.75,2864.5,1.79,False,True,563.380901,,,False,False,notariado,False,False,False,False,True,False,True
46321,Valencia/València,Utiel,2915.75,2864.5,1.79,False,True,,,,False,False,mivau,False,False,False,False,True,False,True
46300,Valencia/València,Utiel,2915.75,2864.5,1.79,False,True,592.465937,,,False,False,notariado,True,True,True,False,True,False,True
36817,Pontevedra,"Pazos de Borbén, Redondela",2913.833333333333,2930.9166666666665,-0.58,False,False,1381.3,15.85,-32.86,False,True,mivau,False,False,False,False,False,False,False
36685,Pontevedra,"Estrada, A, Ponteareas",2888.2,2886.0666666666666,0.07,False,True,,,,False,False,mivau,False,False,False,False,True,False,False
30629,Murcia,Fortuna,2859.25,2572.25,11.16,False,True,1069.656488,,,False,False,notariado,False,False,False,False,False,False,False
30628,Murcia,Fortuna,2859.25,2572.25,11.16,False,True,1286.473988,,,False,False,notariado,False,False,False,False,False,False,True
30620,Murcia,Fortuna,2859.25,2572.25,11.16,False,True,663.784961,,,False,False,notariado,False,False,False,False,True,False,True
15147,A Coruña,Coristanco,2855.0,2975.0,-4.03,False,False,461.066666,,,False,False,notariado,True,True,False,False,True,False,False
15148,A Coruña,Coristanco,2855.0,2975.0,-4.03,False,False,737.179487,,,False,False,notariado,False,True,False,False,True,False,False
32520,Ourense,"Avión, Beariz, Boborás",2836.7,2928.3,-3.13,False,False,281.172819,,,False,False,notariado,False,False,False,False,True,False,False
15213,A Coruña,Noia,2824.6,2854.8,-1.06,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
